transaction_id,customer_id,customer_age_days,lifetime_value,previous_success_rate,average_order_value,previous_recovery_successes,days_since_last_purchase,amount,event_type,failure_reason,timestamp,time_of_day,day_of_week,attempts_so_far,last_contact_time,opted_out,allowed_interventions,intervention,recovered,recovered_amount,time_to_recovery_hours,previous_payment_failures
TXN001984,CUST00475,1177,42469.14,0.0,585.58,0,114,584.1,payment_failed,insufficient_funds,2026-06-30T21:51:23.953570,21,1,0,2026-06-18T21:48:32.418547,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN001985,CUST00997,541,2748.28,1.0,681.95,2,19,410.62,payment_failed,gateway_error,2026-06-30T22:18:26.700128,22,1,0,2026-06-11T05:55:34.381819,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,410.62,9.71,0
TXN001986,CUST00767,719,1085.39,0.5,855.43,0,51,1809.13,checkout_abandoned,price_hesitation,2026-06-30T22:19:28.902380,22,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN001987,CUST00505,681,8745.95,0.5,264.43,0,72,292.54,payment_failed,bank_decline,2026-06-30T22:35:17.012827,22,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN001988,CUST00464,10,4857.59,0.5,135.46,0,63,104.19,checkout_abandoned,gateway_error,2026-06-30T23:03:59.761622,23,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,104.19,1.15,0
TXN001989,CUST00010,790,8043.3,1.0,441.88,2,16,435.71,payment_failed,insufficient_funds,2026-06-30T23:14:09.898085,23,1,0,2026-06-14T02:00:35.919851,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,435.71,9.05,0
TXN001990,CUST01378,755,672.53,0.0,113.87,0,37,98.95,payment_failed,price_hesitation,2026-06-30T23:59:53.234580,23,1,1,2026-06-30T12:49:39.345950,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,2
TXN001991,CUST00215,409,9400.34,1.0,185.9,1,26,161.08,payment_failed,price_hesitation,2026-07-01T00:13:12.077548,0,2,0,2026-06-04T22:17:45.935203,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,161.08,4.53,0
TXN001992,CUST00688,668,4867.45,1.0,160.86,1,8,127.48,payment_failed,gateway_error,2026-07-01T00:15:18.357404,0,2,0,2026-06-22T22:51:50.431276,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN001993,CUST00346,1487,1511.47,1.0,372.71,1,9,158.23,checkout_abandoned,insufficient_funds,2026-07-01T00:17:55.824155,0,2,0,2026-06-21T03:41:30.730884,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN001994,CUST00513,1225,5405.41,0.5,250.28,0,67,445.21,checkout_abandoned,otp_timeout,2026-07-01T00:23:49.050932,0,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN001995,CUST00734,313,24683.72,0.5,100.0,0,44,172.64,checkout_abandoned,gateway_error,2026-07-01T00:25:34.754568,0,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN001996,CUST00376,1105,27920.15,0.5,694.18,0,110,586.48,checkout_abandoned,price_hesitation,2026-07-01T00:28:12.307257,0,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN001997,CUST01062,216,336.97,0.0,236.44,0,74,649.67,payment_failed,gateway_error,2026-07-01T00:47:11.200794,0,2,0,2026-06-29T13:30:46.286381,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,649.67,6.85,2
TXN001998,CUST00048,1017,1202.52,0.5,109.09,0,93,78.99,checkout_abandoned,gateway_error,2026-07-01T00:52:12.301156,0,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,78.99,12.97,0
TXN001999,CUST00125,848,7346.81,0.0,184.59,0,57,188.95,payment_failed,insufficient_funds,2026-07-01T00:57:10.566823,0,2,0,2026-06-28T22:59:32.654615,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,2
TXN002000,CUST00258,263,1034.29,0.0,521.8,0,118,458.23,payment_failed,price_hesitation,2026-07-01T01:41:13.908814,1,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002001,CUST01197,1472,15182.26,0.5,582.1,1,29,918.5,checkout_abandoned,insufficient_funds,2026-07-01T02:00:30.646225,2,2,0,2026-06-01T22:25:41.547983,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002002,CUST00488,1147,60463.56,0.5,395.98,0,90,314.24,checkout_abandoned,insufficient_funds,2026-07-01T02:24:53.546522,2,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,314.24,8.8,0
TXN002003,CUST00235,1079,22194.4,0.0,348.54,0,101,260.66,payment_failed,bank_decline,2026-07-01T02:26:51.587049,2,2,0,,True,no_action,no_action,False,0.0,,1
TXN002004,CUST00968,1380,4206.83,0.667,266.56,2,15,244.54,checkout_abandoned,gateway_error,2026-07-01T04:38:58.358169,4,2,0,2026-06-15T16:05:10.385209,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,244.54,11.8,1
TXN002005,CUST01322,824,40460.82,0.5,301.14,0,108,271.25,checkout_abandoned,insufficient_funds,2026-07-01T04:44:42.420119,4,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,271.25,0.19,0
TXN002006,CUST01472,674,1637.52,1.0,103.21,1,26,130.35,payment_failed,price_hesitation,2026-07-01T05:21:33.671334,5,2,0,2026-06-05T01:55:46.682617,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN002007,CUST00892,784,4689.89,0.333,870.95,1,2,514.82,payment_failed,insufficient_funds,2026-07-01T05:28:33.739485,5,2,0,2026-06-28T23:44:13.396071,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN002008,CUST00808,586,469.58,0.0,199.42,0,68,250.72,payment_failed,insufficient_funds,2026-07-01T05:28:53.984696,5,2,0,2026-06-30T04:34:44.684907,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002009,CUST01176,475,892.37,0.5,192.03,0,119,231.48,payment_failed,otp_timeout,2026-07-01T05:39:57.305265,5,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN002010,CUST00732,1382,4377.59,0.0,276.79,0,27,363.51,payment_failed,bank_decline,2026-07-01T06:08:53.881639,6,2,0,2026-06-29T06:55:38.126307,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,3
TXN002011,CUST00596,869,3931.45,0.333,137.35,1,27,142.19,checkout_abandoned,otp_timeout,2026-07-01T06:26:45.978391,6,2,0,2026-06-28T06:07:05.056664,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,142.19,1.03,2
TXN002012,CUST00376,1105,27920.15,0.0,694.18,0,110,715.07,checkout_abandoned,gateway_error,2026-07-01T06:37:53.735937,6,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,715.07,2.23,1
TXN002013,CUST01051,548,5319.95,0.5,271.58,1,5,179.52,payment_failed,price_hesitation,2026-07-01T07:41:21.684617,7,2,0,2026-06-26T03:10:53.233823,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002014,CUST00649,1272,14122.85,0.5,465.61,1,5,262.76,checkout_abandoned,price_hesitation,2026-07-01T07:57:56.584918,7,2,0,2026-06-26T03:05:08.532036,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,262.76,7.93,1
TXN002015,CUST01071,314,4872.22,0.25,390.1,1,1,859.7,payment_failed,otp_timeout,2026-07-01T08:08:16.234064,8,2,0,2026-06-29T17:48:32.524786,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,3
TXN002016,CUST00004,650,1780.81,0.0,170.75,0,106,119.28,payment_failed,gateway_error,2026-07-01T08:34:45.012489,8,2,0,2026-06-24T11:13:41.527725,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,2
TXN002017,CUST01430,705,4583.14,0.5,778.77,0,20,1248.83,payment_failed,bank_decline,2026-07-01T09:15:51.473226,9,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,1248.83,4.33,0
TXN002018,CUST00358,137,2577.97,1.0,706.12,2,17,680.55,checkout_abandoned,bank_decline,2026-07-01T09:37:21.394432,9,2,0,2026-06-13T20:40:58.049964,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,680.55,1.42,0
TXN002019,CUST00028,818,3265.32,0.0,319.63,0,52,552.09,payment_failed,price_hesitation,2026-07-01T09:44:52.695298,9,2,0,2026-06-20T09:11:28.827507,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN002020,CUST00086,146,4249.47,0.0,1054.93,0,52,839.7,checkout_abandoned,price_hesitation,2026-07-01T09:47:24.703751,9,2,0,2026-06-20T10:14:21.376991,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002021,CUST00140,1474,1668.66,0.5,847.25,0,43,1140.89,payment_failed,otp_timeout,2026-07-01T09:49:01.645604,9,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,1140.89,0.26,0
TXN002022,CUST01131,1005,6338.58,0.5,425.04,0,42,689.02,checkout_abandoned,gateway_error,2026-07-01T10:04:41.872521,10,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002023,CUST01366,453,4425.71,0.0,178.72,0,29,135.81,payment_failed,price_hesitation,2026-07-01T10:08:47.568021,10,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002024,CUST01402,450,2018.2,1.0,194.41,1,16,323.46,payment_failed,price_hesitation,2026-07-01T10:26:29.731154,10,2,0,2026-06-14T16:23:44.610291,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002025,CUST00559,1276,3866.74,1.0,180.09,1,1,234.79,payment_failed,gateway_error,2026-07-01T10:52:21.761515,10,2,0,2026-06-30T07:56:15.029256,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,234.79,3.52,0
TXN002026,CUST01113,438,7754.88,0.333,260.22,1,21,322.32,payment_failed,insufficient_funds,2026-07-01T10:58:46.698239,10,2,0,2026-06-19T09:12:11.665872,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN002027,CUST00194,1439,14561.64,0.333,642.9,1,16,845.51,checkout_abandoned,insufficient_funds,2026-07-01T11:03:45.514233,11,2,0,2026-06-14T20:39:56.540361,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,845.51,2.73,2
TXN002028,CUST01046,359,1288.98,0.0,100.0,0,101,60.19,payment_failed,price_hesitation,2026-07-01T11:21:41.876076,11,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN002029,CUST00010,790,8043.3,1.0,441.88,3,0,427.25,payment_failed,bank_decline,2026-07-01T11:34:48.960764,11,2,1,2026-06-30T23:14:09.898085,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN002030,CUST00821,998,12380.96,0.5,307.53,0,31,330.72,checkout_abandoned,gateway_error,2026-07-01T12:06:03.518693,12,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,330.72,7.36,0
TXN002031,CUST00071,285,1242.22,0.5,655.17,0,8,651.7,payment_failed,gateway_error,2026-07-01T12:18:05.923294,12,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,651.7,0.47,0
TXN002032,CUST01065,582,18660.65,0.0,605.14,0,38,355.72,checkout_abandoned,price_hesitation,2026-07-01T12:50:13.714495,12,2,0,2026-06-14T12:40:07.947422,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002033,CUST00459,159,7779.28,0.0,433.72,0,46,525.76,checkout_abandoned,price_hesitation,2026-07-01T12:54:17.547775,12,2,0,2026-06-07T11:30:36.306341,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,525.76,9.98,1
TXN002034,CUST01315,449,11053.7,1.0,148.2,1,12,96.64,checkout_abandoned,insufficient_funds,2026-07-01T13:02:38.922877,13,2,0,2026-06-19T11:50:31.897026,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002035,CUST01321,412,10158.25,0.0,407.97,0,57,380.76,payment_failed,price_hesitation,2026-07-01T13:10:15.357164,13,2,0,2026-06-29T10:45:30.147536,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,3
TXN002036,CUST01061,1031,5458.79,0.0,523.83,0,72,519.28,payment_failed,otp_timeout,2026-07-01T13:13:23.546356,13,2,0,2026-06-04T11:46:32.508225,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,519.28,8.47,1
TXN002037,CUST01124,1261,1162.9,1.0,136.87,1,25,101.88,checkout_abandoned,insufficient_funds,2026-07-01T13:16:55.101429,13,2,0,2026-06-05T15:12:01.037818,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,101.88,2.63,0
TXN002038,CUST00128,862,2257.49,0.5,813.4,1,30,558.29,payment_failed,price_hesitation,2026-07-01T13:21:06.437768,13,2,0,2026-06-29T03:04:07.913696,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002039,CUST00597,1169,7432.73,0.0,527.38,0,113,1091.61,payment_failed,bank_decline,2026-07-01T13:24:44.697042,13,2,0,2026-06-11T09:45:38.969739,True,no_action,no_action,False,0.0,,2
TXN002040,CUST00242,142,1631.77,1.0,301.04,2,10,424.5,checkout_abandoned,price_hesitation,2026-07-01T14:07:21.592334,14,2,0,2026-06-14T05:44:52.263224,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,424.5,1.33,0
TXN002041,CUST00910,1155,1284.52,0.333,493.27,1,25,452.14,payment_failed,price_hesitation,2026-07-01T14:21:23.987376,14,2,0,2026-06-13T20:47:49.929220,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,2
TXN002042,CUST01084,301,5440.3,0.0,2107.18,0,75,2247.56,payment_failed,otp_timeout,2026-07-01T15:00:44.494173,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002043,CUST00558,1189,7332.47,0.5,436.72,1,18,531.64,checkout_abandoned,insufficient_funds,2026-07-01T15:04:19.062003,15,2,0,2026-06-12T17:30:09.998118,True,no_action,no_action,False,0.0,,1
TXN002044,CUST00088,1151,3459.86,1.0,716.67,1,24,555.12,checkout_abandoned,gateway_error,2026-07-01T15:04:34.745545,15,2,0,2026-06-07T04:33:27.322359,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN002045,CUST01076,1067,3428.79,0.5,430.67,0,53,487.16,payment_failed,price_hesitation,2026-07-01T15:14:00.260296,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN002046,CUST00818,998,1766.42,0.5,200.15,0,27,160.16,checkout_abandoned,price_hesitation,2026-07-01T15:31:53.400546,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,160.16,2.68,0
TXN002047,CUST00004,650,1780.81,0.0,170.75,0,106,238.59,payment_failed,gateway_error,2026-07-01T15:44:18.718312,15,2,1,2026-07-01T08:34:45.012489,True,no_action,no_action,False,0.0,,3
TXN002048,CUST01016,576,1090.98,0.5,638.04,0,43,615.71,payment_failed,bank_decline,2026-07-01T15:50:20.965087,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,615.71,14.0,0
TXN002049,CUST00210,392,4947.4,0.5,132.51,0,47,108.74,payment_failed,otp_timeout,2026-07-01T15:50:56.407581,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,108.74,1.13,0
TXN002050,CUST00896,764,121257.19,0.0,221.4,0,99,312.49,payment_failed,bank_decline,2026-07-01T16:35:05.076246,16,2,0,2026-06-18T07:34:08.526344,True,no_action,no_action,False,0.0,,4
TXN002051,CUST00600,924,2129.07,0.5,131.05,0,37,105.51,checkout_abandoned,bank_decline,2026-07-01T16:36:55.844583,16,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,105.51,1.3,0
TXN002052,CUST00595,1203,37043.51,1.0,239.57,3,7,416.27,checkout_abandoned,price_hesitation,2026-07-01T17:02:05.687754,17,2,0,2026-06-23T21:22:55.460159,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002053,CUST01189,11,7934.73,0.0,322.4,0,53,231.27,payment_failed,bank_decline,2026-07-01T17:59:16.529497,17,2,0,2026-06-27T23:19:19.747304,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,231.27,7.25,2
TXN002054,CUST01347,1051,4743.02,0.5,161.71,0,21,198.23,checkout_abandoned,bank_decline,2026-07-01T18:22:46.661706,18,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,198.23,1.92,0
TXN002055,CUST00893,1470,5358.6,0.5,527.27,0,117,720.29,payment_failed,bank_decline,2026-07-01T18:29:49.368831,18,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,720.29,1.16,0
TXN002056,CUST01393,1113,6114.61,1.0,250.12,1,7,250.14,payment_failed,gateway_error,2026-07-01T18:31:43.558493,18,2,0,2026-06-24T09:36:18.764593,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,250.14,7.13,0
TXN002057,CUST01491,734,14436.92,1.0,493.2,1,15,518.68,checkout_abandoned,price_hesitation,2026-07-01T18:50:54.265746,18,2,0,2026-06-16T05:52:54.454553,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,518.68,3.39,0
TXN002058,CUST00430,127,6017.72,0.5,175.14,0,115,358.53,payment_failed,gateway_error,2026-07-01T18:55:26.066627,18,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002059,CUST01078,627,2644.35,1.0,253.45,3,3,128.5,checkout_abandoned,otp_timeout,2026-07-01T19:02:26.968455,19,2,0,2026-06-28T17:51:53.454769,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,128.5,0.06,0
TXN002060,CUST00812,1027,14467.03,0.0,157.95,0,53,106.96,payment_failed,gateway_error,2026-07-01T19:03:57.450901,19,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,106.96,2.06,1
TXN002061,CUST01059,467,24553.04,1.0,259.87,1,15,373.7,checkout_abandoned,otp_timeout,2026-07-01T20:12:08.645988,20,2,0,2026-06-16T07:38:39.134276,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,373.7,2.57,0
TXN002062,CUST00984,881,6377.36,0.5,427.25,0,49,374.47,checkout_abandoned,gateway_error,2026-07-01T20:12:42.095160,20,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,374.47,2.51,0
TXN002063,CUST01179,38,1505.21,0.5,245.52,0,85,219.05,payment_failed,gateway_error,2026-07-01T20:14:40.236281,20,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN002064,CUST00016,770,11562.75,0.5,322.64,0,80,418.04,payment_failed,bank_decline,2026-07-01T20:50:29.802151,20,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN002065,CUST00803,1377,3994.91,0.0,209.07,0,44,118.44,checkout_abandoned,gateway_error,2026-07-01T20:53:39.743498,20,2,0,2026-06-13T23:45:16.107470,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,118.44,0.65,1
TXN002066,CUST00889,406,3222.2,0.5,202.8,0,24,124.88,payment_failed,price_hesitation,2026-07-01T20:57:16.022879,20,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,124.88,5.82,0
TXN002067,CUST01169,1376,8929.75,0.5,243.11,0,89,232.11,payment_failed,otp_timeout,2026-07-01T21:03:42.875092,21,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,232.11,5.04,0
TXN002068,CUST01188,850,2931.24,0.0,444.1,0,49,406.77,checkout_abandoned,price_hesitation,2026-07-01T21:50:28.252681,21,2,0,2026-06-21T06:13:16.049228,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,406.77,2.82,1
TXN002069,CUST00165,1221,6753.45,0.5,228.5,0,95,386.97,payment_failed,otp_timeout,2026-07-01T21:56:21.773020,21,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002070,CUST00285,1406,7145.45,1.0,573.44,1,14,746.16,payment_failed,insufficient_funds,2026-07-01T22:13:36.227880,22,2,0,2026-06-17T03:20:10.799533,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,746.16,14.72,0
TXN002071,CUST00839,1366,4186.45,0.0,273.29,0,37,177.9,payment_failed,price_hesitation,2026-07-01T22:22:21.586963,22,2,0,2026-06-16T01:14:43.161858,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,177.9,4.79,1
TXN002072,CUST01175,508,2592.16,1.0,473.74,1,1,664.89,payment_failed,insufficient_funds,2026-07-01T22:47:26.747900,22,2,0,2026-06-30T11:23:12.807511,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,664.89,1.42,0
TXN002073,CUST01090,754,573.58,0.0,243.79,0,44,178.83,payment_failed,insufficient_funds,2026-07-01T22:54:09.352154,22,2,0,2026-06-05T15:35:09.132133,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,178.83,1.11,2
TXN002074,CUST00981,1053,2856.23,0.5,663.88,0,25,598.12,payment_failed,otp_timeout,2026-07-01T23:01:47.044613,23,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN002075,CUST01484,622,16138.16,0.5,451.88,1,4,385.26,payment_failed,insufficient_funds,2026-07-01T23:37:41.891758,23,2,0,2026-06-27T15:58:31.779056,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002076,CUST00149,88,4669.25,1.0,530.25,1,15,725.75,checkout_abandoned,otp_timeout,2026-07-01T23:45:03.487928,23,2,0,2026-06-16T11:35:46.523759,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,725.75,2.6,0
TXN002077,CUST00810,67,9053.41,0.5,311.1,0,95,316.19,payment_failed,price_hesitation,2026-07-01T23:51:51.882624,23,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,316.19,1.66,0
TXN002078,CUST00578,1340,1375.8,1.0,465.92,1,23,529.36,payment_failed,otp_timeout,2026-07-02T00:07:39.173628,0,3,0,2026-06-08T14:42:29.372182,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,529.36,14.56,0
TXN002079,CUST01490,412,11724.46,0.5,438.02,0,87,226.98,payment_failed,gateway_error,2026-07-02T00:09:04.282491,0,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,226.98,0.02,0
TXN002080,CUST00240,211,29101.99,0.0,155.14,0,67,185.32,payment_failed,otp_timeout,2026-07-02T00:11:38.458906,0,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,185.32,16.94,1
TXN002081,CUST00363,1340,5261.17,0.0,405.0,0,64,541.3,payment_failed,bank_decline,2026-07-02T00:22:34.055239,0,3,0,2026-06-30T08:45:02.794257,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002082,CUST00604,1239,6321.09,0.0,332.12,0,82,565.76,payment_failed,insufficient_funds,2026-07-02T00:39:54.767221,0,3,0,2026-06-28T11:19:31.518966,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,2
TXN002083,CUST01417,658,12468.17,1.0,736.44,2,15,730.12,payment_failed,gateway_error,2026-07-02T01:33:20.515195,1,3,0,2026-06-16T09:51:34.544569,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,730.12,3.51,0
TXN002084,CUST00845,9,2444.77,0.0,331.12,0,111,383.2,checkout_abandoned,gateway_error,2026-07-02T02:00:52.564952,2,3,0,2026-06-24T15:29:38.145166,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN002085,CUST01421,1492,3410.5,0.0,896.83,0,71,1363.52,payment_failed,otp_timeout,2026-07-02T02:16:52.472552,2,3,0,2026-06-26T21:29:08.804628,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,6
TXN002086,CUST00133,839,5085.73,0.0,371.87,0,43,399.57,payment_failed,insufficient_funds,2026-07-02T02:19:23.588439,2,3,0,2026-06-03T23:32:57.544069,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002087,CUST00514,1438,7042.45,1.0,325.26,1,23,346.65,payment_failed,gateway_error,2026-07-02T02:31:39.537652,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,346.65,21.83,0
TXN002088,CUST00154,652,613.3,0.5,266.98,0,58,288.08,checkout_abandoned,otp_timeout,2026-07-02T02:35:41.807059,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,288.08,0.41,0
TXN002089,CUST00764,541,11560.74,0.5,149.48,0,31,132.93,payment_failed,gateway_error,2026-07-02T02:39:25.139191,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002090,CUST00837,298,11483.73,0.5,248.46,0,79,231.55,checkout_abandoned,gateway_error,2026-07-02T02:40:12.893041,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,231.55,5.63,0
TXN002091,CUST00924,373,952.11,0.0,260.17,0,60,256.39,checkout_abandoned,insufficient_funds,2026-07-02T02:42:49.556429,2,3,0,,True,no_action,no_action,False,0.0,,3
TXN002092,CUST00534,866,2212.92,0.0,631.06,0,57,709.02,payment_failed,otp_timeout,2026-07-02T02:46:27.592996,2,3,0,2026-06-16T13:38:41.620991,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002093,CUST01446,1407,108435.87,0.0,332.2,0,108,274.6,payment_failed,otp_timeout,2026-07-02T02:46:57.601556,2,3,0,2026-06-30T05:14:05.340833,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,4
